documentId,category_groups_list
44880,"Hardware,Consumer Electronics,Consumer Goods,Science and Engineering"
42855,"Hardware,Consumer Electronics,Information Technology,Software"
2900,"Software,Information Technology,Data and Analytics,Internet Services"
8753,"Software,Design,Internet Services,Sales and Marketing"
64510,"Software,Hardware,Information Technology,Internet Services"
20023,"Privacy and Security,Information Technology,Hardware,Consumer Electronics"
73358,"Education,Software,Hardware,Science and Engineering"
53438,"Professional Services,Information Technology,Software,Government and Military"
75638,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
57213,"Privacy and Security,Information Technology,Software,Data and Analytics"
23497,"Hardware,Manufacturing,Consumer Electronics,Software"
36932,"Sales and Marketing,Advertising,Internet Services,Design"
47864,"Sales and Marketing,Internet Services,Advertising,Software"
22778,"Financial Services,Privacy and Security,Software,Payments"
30840,"Clothing and Apparel,Design,Commerce and Shopping,Internet Services"
35938,"Sales and Marketing,Media and Entertainment,Advertising,Internet Services"
36914,"Hardware,Consumer Electronics,Manufacturing,Mobile"
4857,"Messaging and Telecommunications,Internet Services,Information Technology,Mobile"
53794,"Sales and Marketing,Advertising,Navigation and Mapping,Internet Services"
22230,"Software,Media and Entertainment,Data and Analytics,Hardware"
51586,"Software,Information Technology,Hardware,Data and Analytics"
34521,"Real Estate,Software,Data and Analytics,Information Technology"
10837,"Financial Services,Lending and Investments,Software,Payments"
29775,"Design,Sales and Marketing,Software,Internet Services"
15690,"Software,Information Technology,Internet Services,Hardware"
34440,"Privacy and Security,Information Technology,Internet Services,Software"
13841,"Financial Services,Content and Publishing,Media and Entertainment,Lending and Investments"
44314,"Manufacturing,Hardware,Consumer Electronics,Transportation"
75571,"Financial Services,Payments,Software,Food and Beverage"
52747,"Media and Entertainment,Music and Audio,Internet Services,Events"
49646,"Gaming,Software,Mobile,Platforms"
26659,"Sales and Marketing,Advertising,Mobile,Internet Services"
25081,"Media and Entertainment,Music and Audio,Events,Sports"
26835,"Financial Services,Payments,Software,Lending and Investments"
38149,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
52684,"Events,Software,Media and Entertainment,Internet Services"
24216,"Media and Entertainment,Video,Content and Publishing,Music and Audio"
63912,"Sports,Health Care,Mobile,Internet Services"
66800,"Privacy and Security,Information Technology,Software,Hardware"
29687,"Financial Services,Software,Payments,Lending and Investments"
48512,"Data and Analytics,Internet Services,Navigation and Mapping,Sales and Marketing"
75306,"Software,Information Technology,Hardware,Internet Services"
638,"Financial Services,Software,Lending and Investments,Payments"
1169,"Media and Entertainment,Internet Services,Content and Publishing,Software"
3864,"Media and Entertainment,Content and Publishing,Video,Internet Services"
4455,"Video,Media and Entertainment,Software,Data and Analytics"
28612,"Media and Entertainment,Content and Publishing,Internet Services,Software"
64637,"Software,Mobile,Apps,Data and Analytics"
64143,"Commerce and Shopping,Sales and Marketing,Software,Data and Analytics"
17441,"Privacy and Security,Information Technology,Hardware,Software"
30377,"Media and Entertainment,Video,Software,Internet Services"
18781,"Financial Services,Payments,Software,Mobile"
39164,"Biotechnology,Science and Engineering,Health Care,Data and Analytics"
65518,"Privacy and Security,Information Technology,Hardware,Consumer Electronics"
19354,"Data and Analytics,Software,Privacy and Security,Information Technology"
68224,"Biotechnology,Health Care,Science and Engineering,Food and Beverage"
14712,"Health Care,Software,Information Technology,Science and Engineering"
63946,"Events,Community and Lifestyle,Media and Entertainment,Travel and Tourism"
10881,"Software,Media and Entertainment,Commerce and Shopping,Internet Services"
72855,"Media and Entertainment,Sales and Marketing,Advertising,Data and Analytics"
152,"Commerce and Shopping,Clothing and Apparel,Design,Internet Services"
47310,"Food and Beverage,Commerce and Shopping,Consumer Goods,Health Care"
38054,"Messaging and Telecommunications,Information Technology,Internet Services,Mobile"
25885,"Media and Entertainment,Sales and Marketing,Video,Advertising"
51531,"Sales and Marketing,Commerce and Shopping,Internet Services,Advertising"
32313,"Hardware,Information Technology,Software,Internet Services"
48283,"Health Care,Science and Engineering,Biotechnology,Hardware"
30746,"Software,Information Technology,Privacy and Security,Internet Services"
57709,"Hardware,Consumer Electronics,Science and Engineering,Consumer Goods"
487,"Media and Entertainment,Music and Audio,Video,Content and Publishing"
21391,"Education,Software,Professional Services,Information Technology"
3562,"Food and Beverage,Mobile,Travel and Tourism,Software"
9840,"Media and Entertainment,Video,Software,Sales and Marketing"
31573,"Hardware,Manufacturing,Consumer Electronics,Transportation"
51739,"Sales and Marketing,Messaging and Telecommunications,Information Technology,Mobile"
71757,"Food and Beverage,Commerce and Shopping,Agriculture and Farming,Transportation"
67690,"Software,Mobile,Design,Commerce and Shopping"
6943,"Mobile,Software,Apps,Platforms"
40053,"Software,Mobile,Apps,Internet Services"
71365,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
12167,"Sales and Marketing,Data and Analytics,Software,Internet Services"
7572,"Sales and Marketing,Advertising,Media and Entertainment,Design"
37565,"Software,Food and Beverage,Travel and Tourism,Internet Services"
36983,"Software,Information Technology,Mobile,Apps"
23173,"Commerce and Shopping,Financial Services,Software,Internet Services"
23183,"Data and Analytics,Software,Artificial Intelligence,Sales and Marketing"
45062,"Manufacturing,Science and Engineering,Energy,Hardware"
5497,"Commerce and Shopping,Internet Services,Software,Clothing and Apparel"
64667,"Sales and Marketing,Software,Advertising,Internet Services"
51034,"Hardware,Internet Services,Mobile,Information Technology"
49295,"Sales and Marketing,Software,Advertising,Internet Services"
55217,"Media and Entertainment,Music and Audio,Video,Software"
38005,"Internet Services,Software,Information Technology,Sales and Marketing"
22282,"Software,Sales and Marketing,Advertising,Mobile"
2192,"Media and Entertainment,Internet Services,Content and Publishing,Software"
45437,"Hardware,Software,Consumer Electronics,Science and Engineering"
74996,"Financial Services,Lending and Investments,Software,Payments"
33550,"Software,Media and Entertainment,Hardware,Information Technology"
43946,"Financial Services,Payments,Software,Lending and Investments"
76908,"Professional Services,Software,Administrative Services,Internet Services"
69375,"Media and Entertainment,Video,Content and Publishing,Internet Services"
16390,"Sports,Hardware,Health Care,Software"
77161,"Software,Hardware,Science and Engineering,Artificial Intelligence"
53165,"Financial Services,Commerce and Shopping,Internet Services,Lending and Investments"
69746,"Energy,Sustainability,Natural Resources,Manufacturing"
12568,"Sales and Marketing,Advertising,Internet Services,Design"
74440,"Media and Entertainment,Internet Services,Sales and Marketing,Commerce and Shopping"
71349,"Hardware,Consumer Electronics,Information Technology,Science and Engineering"
8958,"Messaging and Telecommunications,Internet Services,Information Technology,Mobile"
7797,"Software,Hardware,Data and Analytics,Science and Engineering"
71391,"Health Care,Software,Data and Analytics,Sports"
46894,"Software,Internet Services,Information Technology,Mobile"
8122,"Hardware,Consumer Electronics,Manufacturing,Software"
11897,"Financial Services,Software,Lending and Investments,Payments"
41812,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
37437,"Software,Hardware,Internet Services,Data and Analytics"
60787,"Energy,Manufacturing,Hardware,Sustainability"
70025,"Software,Information Technology,Internet Services,Hardware"
23263,"Privacy and Security,Software,Information Technology,Mobile"
52770,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
23400,"Software,Health Care,Internet Services,Mobile"
67498,"Commerce and Shopping,Clothing and Apparel,Design,Software"
35955,"Software,Hardware,Science and Engineering,Artificial Intelligence"
28775,"Manufacturing,Hardware,Consumer Electronics,Transportation"
50721,"Software,Internet Services,Data and Analytics,Navigation and Mapping"
13394,"Financial Services,Payments,Software,Mobile"
36920,"Software,Hardware,Science and Engineering,Health Care"
56455,"Energy,Sustainability,Natural Resources,Hardware"
62361,"Energy,Sustainability,Manufacturing,Natural Resources"
56035,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
32287,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
16248,"Health Care,Manufacturing,Science and Engineering,Biotechnology"
69615,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
15721,"Media and Entertainment,Music and Audio,Mobile,Software"
28475,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
31410,"Sales and Marketing,Advertising,Media and Entertainment,Software"
27587,"Software,Mobile,Internet Services,Apps"
77692,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
60135,"Internet Services,Media and Entertainment,Video,Content and Publishing"
1099,"Messaging and Telecommunications,Information Technology,Internet Services,Privacy and Security"
44798,"Sales and Marketing,Internet Services,Advertising,Software"
40460,"Professional Services,Sales and Marketing,Media and Entertainment,Internet Services"
22506,"Biotechnology,Health Care,Science and Engineering,Data and Analytics"
21462,"Mobile,Software,Transportation,Internet Services"
54263,"Media and Entertainment,Video,Software,Internet Services"
38954,"Financial Services,Software,Mobile,Apps"
33864,"Education,Media and Entertainment,Software,Content and Publishing"
37884,"Education,Media and Entertainment,Music and Audio,Software"
13388,"Financial Services,Software,Data and Analytics,Information Technology"
26804,"Hardware,Internet Services,Information Technology,Mobile"
37084,"Hardware,Manufacturing,Consumer Electronics,Science and Engineering"
62826,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
34586,"Commerce and Shopping,Events,Community and Lifestyle,Internet Services"
72273,"Sales and Marketing,Advertising,Commerce and Shopping,Real Estate"
43109,"Software,Information Technology,Hardware,Internet Services"
28455,"Software,Information Technology,Internet Services,Sales and Marketing"
57605,"Hardware,Sports,Software,Consumer Electronics"
22743,"Internet Services,Financial Services,Sales and Marketing,Software"
24322,"Software,Mobile,Media and Entertainment,Apps"
51338,"Transportation,Software,Science and Engineering,Hardware"
72735,"Internet Services,Media and Entertainment,Community and Lifestyle,Software"
50216,"Information Technology,Internet Services,Software,Privacy and Security"
43524,"Media and Entertainment,Sales and Marketing,Internet Services,Design"
67011,"Hardware,Manufacturing,Science and Engineering,Consumer Electronics"
71589,"Hardware,Consumer Goods,Consumer Electronics,Video"
51779,"Financial Services,Lending and Investments,Science and Engineering,Software"
3556,"Hardware,Software,Information Technology,Consumer Electronics"
61980,"Information Technology,Software,Privacy and Security,Financial Services"
12712,"Software,Information Technology,Internet Services,Messaging and Telecommunications"
10090,"Data and Analytics,Software,Artificial Intelligence,Sales and Marketing"
273,"Health Care,Biotechnology,Science and Engineering,Food and Beverage"
75909,"Software,Data and Analytics,Information Technology,Mobile"
41465,"Clothing and Apparel,Design,Community and Lifestyle,Commerce and Shopping"
18263,"Navigation and Mapping,Internet Services,Data and Analytics,Mobile"
14849,"Food and Beverage,Commerce and Shopping,Software,Internet Services"
45164,"Education,Software,Information Technology,Internet Services"
29988,"Software,Mobile,Hardware,Media and Entertainment"
35188,"Media and Entertainment,Sports,Video,Content and Publishing"
63307,"Internet Services,Media and Entertainment,Community and Lifestyle,Software"
37192,"Hardware,Information Technology,Consumer Electronics,Manufacturing"
62824,"Software,Mobile,Internet Services,Apps"
72836,"Community and Lifestyle,Internet Services,Media and Entertainment,Events"
5177,"Mobile,Internet Services,Software,Apps"
11879,"Sales and Marketing,Internet Services,Media and Entertainment,Advertising"
4206,"Hardware,Mobile,Consumer Electronics,Commerce and Shopping"
49773,"Science and Engineering,Hardware,Manufacturing,Consumer Electronics"
38538,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
62914,"Design,Commerce and Shopping,Real Estate,Clothing and Apparel"
68702,"Manufacturing,Hardware,Consumer Electronics,Science and Engineering"
37589,"Hardware,Software,Sales and Marketing,Media and Entertainment"
67300,"Software,Mobile,Apps,Platforms"
46080,"Sales and Marketing,Advertising,Internet Services,Design"
73233,"Software,Mobile,Apps,Platforms"
8615,"Software,Professional Services,Information Technology,Financial Services"
14692,"Software,Mobile,Apps,Education"
23162,"Financial Services,Payments,Mobile,Software"
32090,"Health Care,Biotechnology,Science and Engineering,Data and Analytics"
63270,"Food and Beverage,Commerce and Shopping,Internet Services,Media and Entertainment"
11179,"Mobile,Software,Commerce and Shopping,Apps"
22916,"Software,Mobile,Apps,Platforms"
70491,"Video,Media and Entertainment,Sales and Marketing,Advertising"
1269,"Financial Services,Payments,Software,Privacy and Security"
63220,"Sales and Marketing,Advertising,Internet Services,Design"
55682,"Software,Hardware,Manufacturing,Science and Engineering"
67448,"Manufacturing,Science and Engineering,Hardware,Energy"
30363,"Internet Services,Information Technology,Software,Messaging and Telecommunications"
13667,"Community and Lifestyle,Internet Services,Financial Services,Software"
33934,"Software,Information Technology,Professional Services,Apps"
76374,"Media and Entertainment,Video,Content and Publishing,Sales and Marketing"
20458,"Software,Mobile,Apps,Internet Services"
50327,"Music and Audio,Media and Entertainment,Software,Internet Services"
1576,"Education,Software,Mobile,Apps"
49832,"Hardware,Mobile,Information Technology,Consumer Electronics"
20305,"Health Care,Hardware,Software,Mobile"
48773,"Hardware,Manufacturing,Software,Science and Engineering"
2545,"Sales and Marketing,Software,Professional Services,Information Technology"
55749,"Manufacturing,Hardware,Consumer Electronics,Energy"
23407,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
53172,"Media and Entertainment,Content and Publishing,Community and Lifestyle,Design"
37977,"Commerce and Shopping,Design,Clothing and Apparel,Internet Services"
71933,"Manufacturing,Science and Engineering,Biotechnology,Hardware"
1083,"Commerce and Shopping,Clothing and Apparel,Design,Internet Services"
60593,"Information Technology,Internet Services,Hardware,Software"
73225,"Commerce and Shopping,Clothing and Apparel,Design,Software"
35504,"Internet Services,Information Technology,Software,Messaging and Telecommunications"
8529,"Financial Services,Software,Mobile,Payments"
66275,"Real Estate,Internet Services,Software,Sales and Marketing"
52696,"Media and Entertainment,Video,Music and Audio,Advertising"
25287,"Software,Data and Analytics,Information Technology,Internet Services"
51183,"Internet Services,Information Technology,Hardware,Software"
76706,"Software,Sales and Marketing,Information Technology,Internet Services"
57831,"Sales and Marketing,Advertising,Media and Entertainment,Software"
51106,"Media and Entertainment,Internet Services,Sales and Marketing,Advertising"
75657,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
25247,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
61447,"Sales and Marketing,Advertising,Media and Entertainment,Software"
46039,"Hardware,Design,Software,Commerce and Shopping"
52722,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
3657,"Media and Entertainment,Software,Content and Publishing,Data and Analytics"
60344,"Internet Services,Software,Sustainability,Community and Lifestyle"
76286,"Manufacturing,Hardware,Consumer Electronics,Energy"
19178,"Internet Services,Software,Data and Analytics,Navigation and Mapping"
6711,"Privacy and Security,Software,Information Technology,Financial Services"
34859,"Transportation,Commerce and Shopping,Hardware,Internet Services"
22348,"Agriculture and Farming,Science and Engineering,Biotechnology,Software"
32533,"Commerce and Shopping,Internet Services,Clothing and Apparel,Software"
32959,"Financial Services,Software,Payments,Information Technology"
13495,"Software,Media and Entertainment,Hardware,Video"
63726,"Software,Information Technology,Financial Services,Hardware"
35974,"Commerce and Shopping,Internet Services,Financial Services,Software"
40363,"Health Care,Software,Science and Engineering,Data and Analytics"
27511,"Biotechnology,Health Care,Science and Engineering,Data and Analytics"
48408,"Software,Information Technology,Professional Services,Internet Services"
60458,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
27955,"Hardware,Software,Consumer Electronics,Information Technology"
77866,"Hardware,Manufacturing,Science and Engineering,Consumer Electronics"
75492,"Data and Analytics,Software,Financial Services,Information Technology"
16497,"Media and Entertainment,Video,Advertising,Sales and Marketing"
44198,"Information Technology,Software,Privacy and Security,Data and Analytics"
45961,"Privacy and Security,Information Technology,Software,Internet Services"
38437,"Information Technology,Messaging and Telecommunications,Internet Services,Software"
61313,"Clothing and Apparel,Design,Commerce and Shopping,Financial Services"
9757,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
62458,"Hardware,Information Technology,Internet Services,Messaging and Telecommunications"
7955,"Sales and Marketing,Advertising,Software,Media and Entertainment"
61492,"Community and Lifestyle,Internet Services,Media and Entertainment,Software"
51982,"Manufacturing,Hardware,Consumer Electronics,Science and Engineering"
43874,"Sales and Marketing,Media and Entertainment,Internet Services,Advertising"
6243,"Financial Services,Health Care,Biotechnology,Science and Engineering"
20828,"Software,Mobile,Information Technology,Internet Services"
21979,"Software,Mobile,Platforms,Apps"
59499,"Sports,Health Care,Education,Community and Lifestyle"
37768,"Media and Entertainment,Internet Services,Sales and Marketing,Advertising"
14756,"Information Technology,Software,Internet Services,Privacy and Security"
41481,"Media and Entertainment,Software,Hardware,Mobile"
17690,"Media and Entertainment,Mobile,Software,Content and Publishing"
21336,"Software,Mobile,Information Technology,Internet Services"
35930,"Commerce and Shopping,Internet Services,Software,Sales and Marketing"
16528,"Media and Entertainment,Content and Publishing,Internet Services,Software"
26988,"Software,Mobile,Apps,Platforms"
77524,"Software,Data and Analytics,Hardware,Information Technology"
27034,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
27717,"Video,Media and Entertainment,Hardware,Software"
27168,"Software,Mobile,Apps,Internet Services"
1283,"Sales and Marketing,Internet Services,Advertising,Media and Entertainment"
43044,"Energy,Sustainability,Natural Resources,Manufacturing"
48152,"Media and Entertainment,Video,Content and Publishing,Software"
33355,"Mobile,Software,Media and Entertainment,Internet Services"
35232,"Software,Data and Analytics,Internet Services,Sales and Marketing"
52811,"Financial Services,Payments,Software,Lending and Investments"
53207,"Hardware,Consumer Electronics,Manufacturing,Energy"
9362,"Financial Services,Lending and Investments,Software,Data and Analytics"
25495,"Internet Services,Information Technology,Messaging and Telecommunications,Hardware"
14512,"Health Care,Food and Beverage,Manufacturing,Science and Engineering"
46055,"Information Technology,Messaging and Telecommunications,Software,Internet Services"
49032,"Software,Mobile,Apps,Internet Services"
53373,"Data and Analytics,Software,Information Technology,Science and Engineering"
51011,"Mobile,Software,Sales and Marketing,Internet Services"
797,"Mobile,Media and Entertainment,Software,Apps"
30599,"Software,Mobile,Internet Services,Sales and Marketing"
68484,"Software,Information Technology,Mobile,Hardware"
14018,"Information Technology,Messaging and Telecommunications,Internet Services,Software"
55049,"Energy,Sustainability,Natural Resources,Manufacturing"
3814,"Media and Entertainment,Video,Software,Music and Audio"
6359,"Commerce and Shopping,Clothing and Apparel,Design,Community and Lifestyle"
1189,"Financial Services,Lending and Investments,Software,Data and Analytics"
15464,"Sports,Health Care,Media and Entertainment,Mobile"
58650,"Sales and Marketing,Software,Internet Services,Advertising"
70816,"Media and Entertainment,Video,Events,Sales and Marketing"
42500,"Internet Services,Mobile,Software,Navigation and Mapping"
32330,"Software,Information Technology,Internet Services,Hardware"
56170,"Mobile,Software,Privacy and Security,Information Technology"
71274,"Sales and Marketing,Advertising,Internet Services,Design"
76847,"Food and Beverage,Health Care,Community and Lifestyle,Software"
53474,"Software,Information Technology,Sales and Marketing,Data and Analytics"
27220,"Software,Mobile,Platforms,Apps"
6205,"Information Technology,Software,Internet Services,Data and Analytics"
51924,"Software,Commerce and Shopping,Data and Analytics,Sales and Marketing"
25947,"Real Estate,Financial Services,Lending and Investments,Software"
37045,"Sales and Marketing,Internet Services,Software,Advertising"
42452,"Health Care,Food and Beverage,Community and Lifestyle,Biotechnology"
28072,"Music and Audio,Media and Entertainment,Internet Services,Content and Publishing"
5049,"Software,Design,Sales and Marketing,Internet Services"
29120,"Software,Data and Analytics,Information Technology,Science and Engineering"
41230,"Software,Mobile,Apps,Gaming"
1405,"Messaging and Telecommunications,Internet Services,Information Technology,Mobile"
5184,"Financial Services,Payments,Software,Lending and Investments"
28768,"Real Estate,Software,Energy,Information Technology"
16261,"Media and Entertainment,Internet Services,Software,Events"
70686,"Software,Information Technology,Sales and Marketing,Professional Services"
48662,"Financial Services,Data and Analytics,Software,Lending and Investments"
21905,"Messaging and Telecommunications,Information Technology,Media and Entertainment,Internet Services"
17060,"Financial Services,Commerce and Shopping,Payments,Software"
68458,"Media and Entertainment,Content and Publishing,Commerce and Shopping,Internet Services"
25419,"Information Technology,Data and Analytics,Software,Professional Services"
57484,"Media and Entertainment,Content and Publishing,Commerce and Shopping,Design"
55347,"Software,Information Technology,Internet Services,Apps"
31452,"Transportation,Software,Data and Analytics,Information Technology"
61185,"Financial Services,Lending and Investments,Software,Science and Engineering"
54667,"Software,Sales and Marketing,Internet Services,Advertising"
71348,"Mobile,Software,Hardware,Design"
36576,"Education,Video,Media and Entertainment,Software"
54932,"Sports,Media and Entertainment,Internet Services,Content and Publishing"
47901,"Commerce and Shopping,Internet Services,Financial Services,Software"
49743,"Sales and Marketing,Internet Services,Software,Design"
72644,"Commerce and Shopping,Internet Services,Community and Lifestyle,Media and Entertainment"
49894,"Internet Services,Software,Mobile,Apps"
65649,"Design,Sales and Marketing,Internet Services,Software"
16983,"Navigation and Mapping,Internet Services,Media and Entertainment,Mobile"
51144,"Biotechnology,Science and Engineering,Data and Analytics,Health Care"
72193,"Privacy and Security,Information Technology,Software,Internet Services"
21615,"Hardware,Consumer Goods,Consumer Electronics,Media and Entertainment"
35019,"Media and Entertainment,Internet Services,Community and Lifestyle,Content and Publishing"
7478,"Messaging and Telecommunications,Information Technology,Internet Services,Software"
299,"Software,Mobile,Hardware,Internet Services"
42958,"Internet Services,Software,Information Technology,Professional Services"
40957,"Software,Data and Analytics,Financial Services,Artificial Intelligence"
31542,"Software,Internet Services,Information Technology,Data and Analytics"
63962,"Media and Entertainment,Community and Lifestyle,Design,Clothing and Apparel"
68347,"Mobile,Software,Apps,Platforms"
13422,"Data and Analytics,Software,Artificial Intelligence,Information Technology"
13231,"Mobile,Software,Hardware,Media and Entertainment"
75345,"Media and Entertainment,Gaming,Mobile,Software"
7469,"Design,Clothing and Apparel,Commerce and Shopping,Internet Services"
19897,"Software,Education,Science and Engineering,Artificial Intelligence"
31316,"Community and Lifestyle,Internet Services,Software,Financial Services"
73054,"Energy,Hardware,Software,Sustainability"
135,"Internet Services,Messaging and Telecommunications,Information Technology,Mobile"
52740,"Manufacturing,Hardware,Science and Engineering,Design"
68947,"Manufacturing,Commerce and Shopping,Design,Hardware"
34177,"Software,Mobile,Apps,Data and Analytics"
62010,"Media and Entertainment,Sales and Marketing,Advertising,Content and Publishing"
42068,"Hardware,Information Technology,Software,Science and Engineering"
27419,"Software,Internet Services,Media and Entertainment,Data and Analytics"
77916,"Education,Media and Entertainment,Software,Science and Engineering"
3797,"Software,Information Technology,Internet Services,Hardware"
69747,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
19752,"Media and Entertainment,Video,Hardware,Software"
50357,"Media and Entertainment,Video,Content and Publishing,Internet Services"
22512,"Financial Services,Software,Commerce and Shopping,Mobile"
13316,"Information Technology,Software,Internet Services,Messaging and Telecommunications"
62085,"Media and Entertainment,Content and Publishing,Internet Services,Software"
25632,"Transportation,Hardware,Software,Consumer Electronics"
72628,"Biotechnology,Health Care,Science and Engineering,Media and Entertainment"
477,"Video,Media and Entertainment,Software,Internet Services"
38955,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
16145,"Data and Analytics,Software,Internet Services,Sales and Marketing"
62043,"Sales and Marketing,Advertising,Media and Entertainment,Software"
28173,"Information Technology,Software,Internet Services,Privacy and Security"
45948,"Hardware,Privacy and Security,Information Technology,Consumer Electronics"
74307,"Energy,Sustainability,Manufacturing,Natural Resources"
20235,"Hardware,Software,Science and Engineering,Manufacturing"
24614,"Software,Sales and Marketing,Information Technology,Internet Services"
28787,"Software,Data and Analytics,Mobile,Science and Engineering"
34164,"Video,Media and Entertainment,Software,Internet Services"
51444,"Transportation,Manufacturing,Hardware,Consumer Electronics"
74582,"Internet Services,Information Technology,Software,Hardware"
46895,"Software,Hardware,Information Technology,Mobile"
66182,"Mobile,Internet Services,Software,Messaging and Telecommunications"
75988,"Transportation,Software,Energy,Sustainability"
25997,"Video,Media and Entertainment,Software,Hardware"
65666,"Financial Services,Lending and Investments,Science and Engineering,Software"
31335,"Financial Services,Lending and Investments,Software,Payments"
29344,"Software,Internet Services,Commerce and Shopping,Information Technology"
36349,"Data and Analytics,Internet Services,Software,Navigation and Mapping"
38679,"Software,Mobile,Internet Services,Data and Analytics"
20303,"Manufacturing,Science and Engineering,Hardware,Software"
70240,"Commerce and Shopping,Software,Internet Services,Mobile"
61619,"Design,Sales and Marketing,Software,Internet Services"
21366,"Internet Services,Sales and Marketing,Information Technology,Commerce and Shopping"
9213,"Manufacturing,Hardware,Consumer Electronics,Science and Engineering"
47645,"Hardware,Science and Engineering,Software,Transportation"
25899,"Software,Mobile,Data and Analytics,Sales and Marketing"
25318,"Media and Entertainment,Video,Content and Publishing,Internet Services"
40310,"Privacy and Security,Information Technology,Software,Internet Services"
25754,"Health Care,Biotechnology,Science and Engineering,Data and Analytics"
47007,"Mobile,Software,Media and Entertainment,Platforms"
40299,"Financial Services,Lending and Investments,Software,Science and Engineering"
56640,"Sales and Marketing,Mobile,Advertising,Software"
57241,"Hardware,Software,Transportation,Science and Engineering"
65237,"Hardware,Manufacturing,Consumer Electronics,Science and Engineering"
64836,"Travel and Tourism,Media and Entertainment,Internet Services,Software"
20878,"Mobile,Data and Analytics,Internet Services,Software"
57648,"Design,Sales and Marketing,Advertising,Internet Services"
25314,"Software,Information Technology,Internet Services,Hardware"
5900,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
64,"Health Care,Commerce and Shopping,Consumer Goods,Design"
45277,"Financial Services,Software,Payments,Mobile"
41387,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
9260,"Software,Information Technology,Sales and Marketing,Hardware"
51388,"Mobile,Software,Commerce and Shopping,Financial Services"
27737,"Media and Entertainment,Software,Internet Services,Video"
74895,"Financial Services,Payments,Software,Mobile"
32790,"Education,Science and Engineering,Biotechnology,Information Technology"
290,"Financial Services,Lending and Investments,Software,Internet Services"
16135,"Commerce and Shopping,Software,Internet Services,Mobile"
74589,"Hardware,Information Technology,Manufacturing,Software"
59704,"Energy,Sustainability,Software,Hardware"
18832,"Software,Mobile,Information Technology,Internet Services"
9443,"Agriculture and Farming,Software,Sustainability,Science and Engineering"
2628,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
13127,"Software,Mobile,Apps,Media and Entertainment"
3127,"Media and Entertainment,Software,Content and Publishing,Mobile"
11603,"Software,Messaging and Telecommunications,Information Technology,Internet Services"
25879,"Commerce and Shopping,Clothing and Apparel,Design,Media and Entertainment"
56661,"Media and Entertainment,Sales and Marketing,Advertising,Internet Services"
5350,"Financial Services,Payments,Software,Mobile"
16102,"Software,Mobile,Hardware,Consumer Electronics"
66656,"Biotechnology,Health Care,Science and Engineering,Manufacturing"
36223,"Software,Data and Analytics,Information Technology,Transportation"
21404,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
21392,"Video,Media and Entertainment,Software,Internet Services"
24534,"Software,Information Technology,Internet Services,Hardware"
1747,"Internet Services,Software,Messaging and Telecommunications,Information Technology"
4334,"Sports,Health Care,Software,Mobile"
25079,"Media and Entertainment,Clothing and Apparel,Content and Publishing,Design"
10884,"Financial Services,Lending and Investments,Payments,Software"
62455,"Education,Community and Lifestyle,Government and Military,Professional Services"
4388,"Sales and Marketing,Media and Entertainment,Advertising,Internet Services"
77067,"Software,Financial Services,Information Technology,Data and Analytics"
72315,"Hardware,Media and Entertainment,Consumer Electronics,Manufacturing"
57618,"Mobile,Software,Apps,Platforms"
16354,"Software,Commerce and Shopping,Hardware,Information Technology"
32510,"Events,Media and Entertainment,Commerce and Shopping,Software"
68500,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
26958,"Software,Information Technology,Internet Services,Data and Analytics"
6774,"Hardware,Software,Gaming,Science and Engineering"
5864,"Biotechnology,Health Care,Science and Engineering,Manufacturing"
61671,"Food and Beverage,Software,Commerce and Shopping,Hardware"
11649,"Internet Services,Data and Analytics,Software,Navigation and Mapping"
20732,"Clothing and Apparel,Design,Commerce and Shopping,Consumer Goods"
31838,"Sports,Software,Gaming,Mobile"
64707,"Media and Entertainment,Video,Internet Services,Sales and Marketing"
