documentId,category_groups_list
51106,"Media and Entertainment,Internet Services,Community and Lifestyle,Sales and Marketing"
75657,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
25247,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
61447,"Sales and Marketing,Advertising,Media and Entertainment,Software"
46039,"Design,Clothing and Apparel,Hardware,Software"
52722,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
3657,"Media and Entertainment,Content and Publishing,Software,Video"
60344,"Internet Services,Information Technology,Software,Data and Analytics"
76286,"Manufacturing,Hardware,Consumer Electronics,Energy"
19178,"Software,Data and Analytics,Navigation and Mapping,Internet Services"
6711,"Software,Information Technology,Financial Services,Privacy and Security"
34859,"Transportation,Commerce and Shopping,Software,Internet Services"
22348,"Agriculture and Farming,Science and Engineering,Food and Beverage,Data and Analytics"
32533,"Commerce and Shopping,Internet Services,Financial Services,Transportation"
32959,"Financial Services,Software,Payments,Commerce and Shopping"
13495,"Software,Media and Entertainment,Video,Hardware"
63726,"Software,Information Technology,Financial Services,Mobile"
35974,"Commerce and Shopping,Internet Services,Software,Financial Services"
40363,"Software,Health Care,Education,Science and Engineering"
27511,"Biotechnology,Science and Engineering,Health Care,Data and Analytics"
48408,"Software,Internet Services,Data and Analytics,Information Technology"
60458,"Clothing and Apparel,Design,Media and Entertainment,Commerce and Shopping"
27955,"Software,Hardware,Information Technology,Consumer Electronics"
77866,"Hardware,Manufacturing,Consumer Electronics,Science and Engineering"
75492,"Software,Financial Services,Data and Analytics,Artificial Intelligence"
16497,"Media and Entertainment,Video,Advertising,Sales and Marketing"
44198,"Software,Information Technology,Data and Analytics,Privacy and Security"
45961,"Privacy and Security,Information Technology,Software,Data and Analytics"
38437,"Messaging and Telecommunications,Information Technology,Internet Services,Software"
61313,"Design,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle"
9757,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
62458,"Hardware,Information Technology,Messaging and Telecommunications,Internet Services"
7955,"Sales and Marketing,Advertising,Software,Media and Entertainment"
61492,"Internet Services,Media and Entertainment,Community and Lifestyle,Software"
51982,"Manufacturing,Hardware,Consumer Electronics,Design"
43874,"Media and Entertainment,Internet Services,Sales and Marketing,Advertising"
6243,"Health Care,Financial Services,Science and Engineering,Biotechnology"
20828,"Software,Mobile,Information Technology,Internet Services"
21979,"Mobile,Software,Platforms,Apps"
59499,"Sports,Health Care,Education,Community and Lifestyle"
37768,"Media and Entertainment,Internet Services,Sports,Sales and Marketing"
14756,"Software,Information Technology,Internet Services,Hardware"
41481,"Media and Entertainment,Software,Mobile,Internet Services"
17690,"Media and Entertainment,Mobile,Software,Apps"
21336,"Software,Mobile,Apps,Platforms"
35930,"Commerce and Shopping,Software,Internet Services,Clothing and Apparel"
16528,"Media and Entertainment,Content and Publishing,Internet Services,Community and Lifestyle"
26988,"Software,Mobile,Apps,Platforms"
77524,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
27034,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
27717,"Hardware,Video,Software,Media and Entertainment"
27168,"Software,Mobile,Apps,Platforms"
1283,"Sales and Marketing,Internet Services,Media and Entertainment,Advertising"
43044,"Energy,Sustainability,Natural Resources,Manufacturing"
48152,"Video,Media and Entertainment,Content and Publishing,Software"
33355,"Software,Mobile,Apps,Media and Entertainment"
35232,"Software,Data and Analytics,Internet Services,Sales and Marketing"
52811,"Financial Services,Payments,Software,Commerce and Shopping"
53207,"Hardware,Consumer Electronics,Manufacturing,Energy"
9362,"Financial Services,Lending and Investments,Software,Data and Analytics"
25495,"Messaging and Telecommunications,Information Technology,Internet Services,Hardware"
14512,"Food and Beverage,Health Care,Manufacturing,Consumer Goods"
46055,"Information Technology,Messaging and Telecommunications,Software,Internet Services"
49032,"Software,Mobile,Apps,Platforms"
53373,"Data and Analytics,Software,Information Technology,Science and Engineering"
51011,"Mobile,Software,Sales and Marketing,Internet Services"
797,"Mobile,Media and Entertainment,Software,Apps"
30599,"Mobile,Software,Internet Services,Apps"
68484,"Software,Information Technology,Internet Services,Data and Analytics"
14018,"Information Technology,Messaging and Telecommunications,Internet Services,Software"
55049,"Energy,Sustainability,Natural Resources,Internet Services"
3814,"Media and Entertainment,Video,Software,Content and Publishing"
6359,"Commerce and Shopping,Clothing and Apparel,Design,Community and Lifestyle"
1189,"Financial Services,Lending and Investments,Software,Payments"
15464,"Sports,Health Care,Mobile,Media and Entertainment"
58650,"Sales and Marketing,Internet Services,Software,Advertising"
70816,"Media and Entertainment,Video,Sales and Marketing,Content and Publishing"
42500,"Mobile,Internet Services,Software,Navigation and Mapping"
32330,"Software,Information Technology,Internet Services,Hardware"
56170,"Mobile,Software,Apps,Privacy and Security"
71274,"Sales and Marketing,Advertising,Internet Services,Design"
76847,"Food and Beverage,Health Care,Mobile,Software"
53474,"Software,Information Technology,Data and Analytics,Sales and Marketing"
27220,"Software,Mobile,Platforms,Information Technology"
6205,"Information Technology,Software,Internet Services,Data and Analytics"
51924,"Commerce and Shopping,Software,Data and Analytics,Sales and Marketing"
25947,"Real Estate,Financial Services,Lending and Investments,Software"
37045,"Internet Services,Sales and Marketing,Software,Information Technology"
42452,"Health Care,Food and Beverage,Community and Lifestyle,Biotechnology"
28072,"Music and Audio,Media and Entertainment,Internet Services,Video"
5049,"Software,Design,Internet Services,Sales and Marketing"
29120,"Software,Information Technology,Data and Analytics,Science and Engineering"
41230,"Software,Mobile,Apps,Platforms"
1405,"Messaging and Telecommunications,Internet Services,Information Technology,Mobile"
5184,"Financial Services,Payments,Software,Commerce and Shopping"
28768,"Real Estate,Software,Energy,Information Technology"
16261,"Media and Entertainment,Internet Services,Software,Sales and Marketing"
70686,"Software,Information Technology,Professional Services,Internet Services"
48662,"Software,Data and Analytics,Financial Services,Information Technology"
21905,"Messaging and Telecommunications,Information Technology,Internet Services,Video"
17060,"Financial Services,Commerce and Shopping,Payments,Software"
68458,"Media and Entertainment,Content and Publishing,Commerce and Shopping,Design"
25419,"Software,Professional Services,Information Technology,Data and Analytics"
57484,"Media and Entertainment,Commerce and Shopping,Content and Publishing,Design"
55347,"Software,Information Technology,Internet Services,Apps"
31452,"Transportation,Software,Data and Analytics,Information Technology"
61185,"Financial Services,Lending and Investments,Software,Internet Services"
54667,"Software,Internet Services,Sales and Marketing,Commerce and Shopping"
71348,"Software,Mobile,Apps,Media and Entertainment"
36576,"Education,Video,Software,Media and Entertainment"
54932,"Sports,Media and Entertainment,Internet Services,Community and Lifestyle"
47901,"Commerce and Shopping,Internet Services,Clothing and Apparel,Financial Services"
49743,"Sales and Marketing,Software,Internet Services,Mobile"
72644,"Commerce and Shopping,Internet Services,Media and Entertainment,Community and Lifestyle"
49894,"Internet Services,Software,Mobile,Apps"
65649,"Design,Internet Services,Sales and Marketing,Software"
16983,"Navigation and Mapping,Media and Entertainment,Data and Analytics,Mobile"
51144,"Data and Analytics,Science and Engineering,Software,Health Care"
72193,"Privacy and Security,Information Technology,Software,Internet Services"
21615,"Hardware,Consumer Goods,Consumer Electronics,Science and Engineering"
35019,"Media and Entertainment,Community and Lifestyle,Internet Services,Content and Publishing"
7478,"Messaging and Telecommunications,Information Technology,Internet Services,Software"
299,"Software,Mobile,Hardware,Internet Services"
42958,"Software,Internet Services,Financial Services,Information Technology"
40957,"Software,Financial Services,Data and Analytics,Information Technology"
31542,"Software,Information Technology,Internet Services,Data and Analytics"
63962,"Community and Lifestyle,Media and Entertainment,Commerce and Shopping,Design"
68347,"Mobile,Software,Apps,Platforms"
13422,"Data and Analytics,Software,Information Technology,Sales and Marketing"
13231,"Mobile,Software,Internet Services,Apps"
75345,"Media and Entertainment,Gaming,Mobile,Software"
7469,"Design,Commerce and Shopping,Clothing and Apparel,Internet Services"
19897,"Software,Education,Data and Analytics,Artificial Intelligence"
31316,"Community and Lifestyle,Commerce and Shopping,Software,Internet Services"
73054,"Energy,Sustainability,Hardware,Software"
135,"Software,Mobile,Internet Services,Messaging and Telecommunications"
52740,"Manufacturing,Hardware,Science and Engineering,Software"
68947,"Manufacturing,Commerce and Shopping,Transportation,Hardware"
34177,"Software,Mobile,Data and Analytics,Apps"
62010,"Media and Entertainment,Sales and Marketing,Advertising,Content and Publishing"
42068,"Hardware,Software,Information Technology,Science and Engineering"
27419,"Software,Internet Services,Media and Entertainment,Data and Analytics"
77916,"Education,Media and Entertainment,Content and Publishing,Science and Engineering"
3797,"Software,Information Technology,Internet Services,Data and Analytics"
69747,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
19752,"Hardware,Media and Entertainment,Video,Software"
50357,"Video,Media and Entertainment,Internet Services,Software"
22512,"Software,Mobile,Commerce and Shopping,Financial Services"
13316,"Information Technology,Software,Internet Services,Messaging and Telecommunications"
62085,"Content and Publishing,Media and Entertainment,Internet Services,Community and Lifestyle"
25632,"Transportation,Hardware,Software,Commerce and Shopping"
72628,"Biotechnology,Health Care,Media and Entertainment,Science and Engineering"
477,"Video,Media and Entertainment,Software,Internet Services"
38955,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
16145,"Data and Analytics,Software,Sales and Marketing,Internet Services"
62043,"Sales and Marketing,Advertising,Media and Entertainment,Software"
28173,"Information Technology,Software,Internet Services,Data and Analytics"
45948,"Privacy and Security,Hardware,Information Technology,Software"
74307,"Energy,Sustainability,Manufacturing,Natural Resources"
20235,"Hardware,Software,Manufacturing,Science and Engineering"
24614,"Software,Sales and Marketing,Internet Services,Information Technology"
28787,"Software,Data and Analytics,Mobile,Science and Engineering"
34164,"Media and Entertainment,Video,Software,Internet Services"
51444,"Transportation,Manufacturing,Hardware,Consumer Electronics"
74582,"Internet Services,Software,Information Technology,Privacy and Security"
46895,"Software,Hardware,Information Technology,Mobile"
66182,"Mobile,Software,Messaging and Telecommunications,Internet Services"
75988,"Transportation,Software,Energy,Information Technology"
25997,"Software,Hardware,Video,Media and Entertainment"
65666,"Financial Services,Lending and Investments,Science and Engineering,Software"
31335,"Financial Services,Payments,Software,Lending and Investments"
29344,"Software,Internet Services,Commerce and Shopping,Information Technology"
36349,"Internet Services,Data and Analytics,Navigation and Mapping,Software"
38679,"Software,Internet Services,Mobile,Information Technology"
20303,"Hardware,Manufacturing,Science and Engineering,Consumer Electronics"
70240,"Commerce and Shopping,Software,Mobile,Internet Services"
61619,"Design,Software,Sales and Marketing,Internet Services"
21366,"Internet Services,Information Technology,Commerce and Shopping,Software"
9213,"Manufacturing,Hardware,Consumer Electronics,Software"
47645,"Hardware,Science and Engineering,Software,Data and Analytics"
25899,"Software,Mobile,Data and Analytics,Apps"
25318,"Media and Entertainment,Content and Publishing,Video,Internet Services"
40310,"Privacy and Security,Information Technology,Software,Internet Services"
25754,"Health Care,Biotechnology,Science and Engineering,Software"
47007,"Mobile,Media and Entertainment,Software,Apps"
40299,"Financial Services,Lending and Investments,Science and Engineering,Software"
56640,"Mobile,Sales and Marketing,Software,Advertising"
57241,"Science and Engineering,Hardware,Software,Transportation"
65237,"Hardware,Software,Consumer Electronics,Manufacturing"
64836,"Travel and Tourism,Internet Services,Media and Entertainment,Software"
20878,"Mobile,Software,Data and Analytics,Information Technology"
57648,"Sales and Marketing,Design,Commerce and Shopping,Advertising"
25314,"Information Technology,Software,Internet Services,Messaging and Telecommunications"
5900,"Sales and Marketing,Advertising,Media and Entertainment,Data and Analytics"
64,"Health Care,Commerce and Shopping,Design,Consumer Goods"
45277,"Financial Services,Payments,Software,Mobile"
41387,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
9260,"Software,Sales and Marketing,Information Technology,Commerce and Shopping"
51388,"Mobile,Software,Commerce and Shopping,Financial Services"
27737,"Media and Entertainment,Internet Services,Software,Video"
74895,"Financial Services,Payments,Software,Mobile"
32790,"Education,Science and Engineering,Software,Biotechnology"
290,"Financial Services,Lending and Investments,Software,Internet Services"
16135,"Commerce and Shopping,Internet Services,Software,Mobile"
74589,"Hardware,Information Technology,Software,Consumer Electronics"
59704,"Energy,Sustainability,Software,Hardware"
18832,"Software,Mobile,Information Technology,Internet Services"
9443,"Software,Agriculture and Farming,Data and Analytics,Information Technology"
2628,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
13127,"Software,Mobile,Apps,Media and Entertainment"
3127,"Software,Media and Entertainment,Mobile,Content and Publishing"
11603,"Messaging and Telecommunications,Software,Information Technology,Internet Services"
25879,"Commerce and Shopping,Clothing and Apparel,Design,Hardware"
56661,"Media and Entertainment,Sales and Marketing,Internet Services,Advertising"
5350,"Financial Services,Payments,Software,Mobile"
16102,"Software,Mobile,Commerce and Shopping,Hardware"
66656,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
36223,"Software,Information Technology,Data and Analytics,Transportation"
21404,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
21392,"Video,Media and Entertainment,Software,Internet Services"
24534,"Software,Hardware,Information Technology,Mobile"
1747,"Internet Services,Messaging and Telecommunications,Software,Mobile"
4334,"Health Care,Sports,Software,Mobile"
25079,"Media and Entertainment,Content and Publishing,Community and Lifestyle,Design"
10884,"Financial Services,Payments,Lending and Investments,Software"
62455,"Education,Government and Military,Community and Lifestyle,Professional Services"
4388,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
77067,"Financial Services,Software,Information Technology,Lending and Investments"
72315,"Hardware,Media and Entertainment,Software,Consumer Electronics"
57618,"Mobile,Software,Apps,Platforms"
16354,"Commerce and Shopping,Software,Hardware,Information Technology"
32510,"Media and Entertainment,Events,Internet Services,Commerce and Shopping"
68500,"Clothing and Apparel,Design,Commerce and Shopping,Media and Entertainment"
26958,"Software,Information Technology,Internet Services,Data and Analytics"
6774,"Hardware,Software,Gaming,Consumer Electronics"
5864,"Biotechnology,Health Care,Science and Engineering,Manufacturing"
61671,"Food and Beverage,Software,Hardware,Commerce and Shopping"
11649,"Internet Services,Data and Analytics,Navigation and Mapping,Software"
20732,"Clothing and Apparel,Commerce and Shopping,Design,Community and Lifestyle"
31838,"Sports,Software,Gaming,Mobile"
64707,"Media and Entertainment,Video,Internet Services,Content and Publishing"
35312,"Media and Entertainment,Video,Sales and Marketing,Advertising"
44293,"Software,Hardware,Science and Engineering,Artificial Intelligence"
8064,"Software,Internet Services,Information Technology,Media and Entertainment"
17957,"Mobile,Software,Apps,Internet Services"
51105,"Hardware,Information Technology,Consumer Electronics,Manufacturing"
22544,"Commerce and Shopping,Internet Services,Transportation,Software"
69781,"Media and Entertainment,Software,Internet Services,Data and Analytics"
1370,"Financial Services,Lending and Investments,Health Care,Software"
66394,"Commerce and Shopping,Design,Real Estate,Clothing and Apparel"
18833,"Media and Entertainment,Content and Publishing,Education,Events"
34498,"Artificial Intelligence,Software,Data and Analytics,Science and Engineering"
18721,"Energy,Sustainability,Software,Real Estate"
61611,"Health Care,Biotechnology,Science and Engineering,Food and Beverage"
7390,"Travel and Tourism,Events,Software,Media and Entertainment"
60559,"Transportation,Hardware,Energy,Consumer Electronics"
48228,"Commerce and Shopping,Sales and Marketing,Advertising,Design"
42132,"Clothing and Apparel,Commerce and Shopping,Design,Internet Services"
53724,"Software,Mobile,Hardware,Platforms"
73924,"Software,Hardware,Science and Engineering,Data and Analytics"
30830,"Sports,Media and Entertainment,Internet Services,Software"
61348,"Sports,Gaming,Software,Media and Entertainment"
48073,"Media and Entertainment,Hardware,Music and Audio,Consumer Electronics"
65517,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
21545,"Messaging and Telecommunications,Internet Services,Information Technology,Video"
44714,"Financial Services,Software,Payments,Lending and Investments"
45771,"Privacy and Security,Information Technology,Health Care,Software"
36133,"Music and Audio,Media and Entertainment,Software,Video"
5985,"Media and Entertainment,Internet Services,Software,Apps"
68800,"Gaming,Software,Mobile,Media and Entertainment"
18535,"Professional Services,Software,Administrative Services,Internet Services"
24457,"Artificial Intelligence,Data and Analytics,Software,Science and Engineering"
53837,"Food and Beverage,Health Care,Community and Lifestyle,Consumer Goods"
18417,"Media and Entertainment,Music and Audio,Software,Content and Publishing"
57286,"Internet Services,Data and Analytics,Navigation and Mapping,Media and Entertainment"
28217,"Financial Services,Payments,Mobile,Software"
34994,"Transportation,Software,Mobile,Hardware"
29286,"Internet Services,Software,Media and Entertainment,Messaging and Telecommunications"
10322,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
77827,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
33981,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
25055,"Clothing and Apparel,Commerce and Shopping,Design,Consumer Goods"
20219,"Mobile,Navigation and Mapping,Software,Internet Services"
38908,"Sales and Marketing,Advertising,Internet Services,Design"
14850,"Commerce and Shopping,Internet Services,Food and Beverage,Community and Lifestyle"
31754,"Data and Analytics,Software,Artificial Intelligence,Sales and Marketing"
54961,"Internet Services,Data and Analytics,Navigation and Mapping,Commerce and Shopping"
52797,"Software,Internet Services,Information Technology,Media and Entertainment"
23760,"Mobile,Media and Entertainment,Apps,Software"
20848,"Information Technology,Privacy and Security,Internet Services,Software"
32707,"Software,Information Technology,Internet Services,Mobile"
57846,"Energy,Sustainability,Natural Resources,Software"
76505,"Professional Services,Software,Administrative Services,Data and Analytics"
32274,"Media and Entertainment,Video,Content and Publishing,Internet Services"
7215,"Gaming,Software,Media and Entertainment,Internet Services"
9009,"Financial Services,Lending and Investments,Payments,Software"
42860,"Hardware,Commerce and Shopping,Consumer Electronics,Manufacturing"
59469,"Energy,Sustainability,Natural Resources,Manufacturing"
38102,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
63060,"Software,Internet Services,Information Technology,Hardware"
28371,"Privacy and Security,Information Technology,Video,Hardware"
41838,"Mobile,Software,Apps,Platforms"
11034,"Data and Analytics,Software,Sales and Marketing,Information Technology"
698,"Messaging and Telecommunications,Information Technology,Internet Services,Hardware"
75188,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
76415,"Financial Services,Payments,Software,Sales and Marketing"
34723,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
39008,"Privacy and Security,Information Technology,Software,Hardware"
8927,"Media and Entertainment,Software,Education,Internet Services"
8427,"Internet Services,Sales and Marketing,Media and Entertainment,Software"
10706,"Software,Mobile,Apps,Travel and Tourism"
9286,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
20254,"Messaging and Telecommunications,Internet Services,Information Technology,Hardware"
31705,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
17074,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
13824,"Hardware,Manufacturing,Science and Engineering,Software"
73399,"Hardware,Consumer Electronics,Manufacturing,Energy"
66483,"Mobile,Food and Beverage,Software,Apps"
41434,"Data and Analytics,Software,Media and Entertainment,Information Technology"
69109,"Biotechnology,Health Care,Science and Engineering,Food and Beverage"
57490,"Internet Services,Commerce and Shopping,Software,Mobile"
60444,"Design,Software,Sales and Marketing,Internet Services"
34043,"Hardware,Software,Consumer Electronics,Mobile"
15266,"Financial Services,Software,Lending and Investments,Data and Analytics"
63740,"Privacy and Security,Information Technology,Mobile,Software"
62741,"Software,Information Technology,Internet Services,Mobile"
76854,"Gaming,Media and Entertainment,Software,Mobile"
45326,"Media and Entertainment,Sales and Marketing,Advertising,Internet Services"
12465,"Health Care,Software,Sports,Science and Engineering"
76927,"Media and Entertainment,Video,Software,Content and Publishing"
68102,"Real Estate,Hardware,Consumer Electronics,Manufacturing"
39650,"Health Care,Hardware,Software,Mobile"
1246,"Software,Media and Entertainment,Internet Services,Content and Publishing"
66352,"Privacy and Security,Information Technology,Software,Internet Services"
12609,"Financial Services,Lending and Investments,Science and Engineering,Software"
49529,"Internet Services,Software,Sales and Marketing,Commerce and Shopping"
49205,"Design,Commerce and Shopping,Software,Hardware"
56381,"Software,Information Technology,Internet Services,Financial Services"
4360,"Messaging and Telecommunications,Internet Services,Mobile,Software"
36858,"Software,Mobile,Apps,Platforms"
45317,"Hardware,Mobile,Software,Consumer Electronics"
75309,"Software,Information Technology,Sales and Marketing,Mobile"
30620,"Software,Financial Services,Mobile,Information Technology"
25563,"Hardware,Software,Information Technology,Internet Services"
30286,"Biotechnology,Science and Engineering,Energy,Manufacturing"
57372,"Privacy and Security,Information Technology,Software,Data and Analytics"
37797,"Science and Engineering,Biotechnology,Manufacturing,Health Care"
5903,"Software,Design,Data and Analytics,Commerce and Shopping"
47393,"Commerce and Shopping,Sports,Community and Lifestyle,Clothing and Apparel"
9246,"Music and Audio,Media and Entertainment,Software,Mobile"
29447,"Professional Services,Information Technology,Privacy and Security,Software"
62496,"Internet Services,Media and Entertainment,Community and Lifestyle,Software"
58039,"Education,Internet Services,Software,Media and Entertainment"
42490,"Hardware,Consumer Goods,Science and Engineering,Consumer Electronics"
18358,"Software,Sales and Marketing,Internet Services,Commerce and Shopping"
32521,"Software,Science and Engineering,Data and Analytics,Hardware"
61260,"Software,Design,Internet Services,Sales and Marketing"
57135,"Sports,Media and Entertainment,Gaming,Internet Services"
50788,"Messaging and Telecommunications,Internet Services,Information Technology,Software"
46172,"Media and Entertainment,Hardware,Internet Services,Sales and Marketing"
70917,"Information Technology,Software,Privacy and Security,Hardware"
31482,"Software,Education,Internet Services,Information Technology"
9874,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
17512,"Food and Beverage,Commerce and Shopping,Software,Internet Services"
10169,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
73813,"Advertising,Sales and Marketing,Mobile,Internet Services"
62846,"Design,Manufacturing,Commerce and Shopping,Media and Entertainment"
42215,"Energy,Sustainability,Hardware,Software"
74947,"Software,Hardware,Information Technology,Internet Services"
49496,"Financial Services,Lending and Investments,Software,Education"
52355,"Video,Media and Entertainment,Software,Internet Services"
59091,"Manufacturing,Science and Engineering,Hardware,Biotechnology"
50872,"Internet Services,Media and Entertainment,Community and Lifestyle,Software"
25341,"Sports,Mobile,Media and Entertainment,Software"
64593,"Real Estate,Internet Services,Software,Financial Services"
58254,"Hardware,Commerce and Shopping,Consumer Electronics,Design"
40187,"Music and Audio,Media and Entertainment,Internet Services,Content and Publishing"
42803,"Hardware,Manufacturing,Consumer Electronics,Media and Entertainment"
6360,"Software,Mobile,Apps,Platforms"
52779,"Health Care,Biotechnology,Science and Engineering,Manufacturing"
1954,"Events,Media and Entertainment,Software,Internet Services"
60404,"Software,Information Technology,Internet Services,Commerce and Shopping"
53372,"Sales and Marketing,Internet Services,Advertising,Software"
70641,"Privacy and Security,Internet Services,Payments,Commerce and Shopping"
71333,"Events,Media and Entertainment,Commerce and Shopping,Travel and Tourism"
64485,"Professional Services,Software,Information Technology,Internet Services"
9674,"Software,Media and Entertainment,Internet Services,Hardware"
75455,"Software,Design,Sales and Marketing,Internet Services"
32351,"Software,Information Technology,Privacy and Security,Professional Services"
39236,"Software,Design,Sales and Marketing,Internet Services"
3970,"Sales and Marketing,Advertising,Mobile,Software"
53889,"Hardware,Software,Science and Engineering,Consumer Electronics"
29826,"Messaging and Telecommunications,Internet Services,Software,Mobile"
40116,"Financial Services,Payments,Software,Lending and Investments"
23178,"Software,Commerce and Shopping,Mobile,Transportation"
41187,"Manufacturing,Hardware,Commerce and Shopping,Consumer Electronics"
42256,"Software,Real Estate,Information Technology,Data and Analytics"
21476,"Mobile,Software,Information Technology,Internet Services"
20379,"Software,Information Technology,Hardware,Professional Services"
36472,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
47048,"Software,Hardware,Data and Analytics,Science and Engineering"
3468,"Health Care,Biotechnology,Science and Engineering,Software"
55276,"Media and Entertainment,Internet Services,Content and Publishing,Software"
56543,"Travel and Tourism,Software,Internet Services,Mobile"
3010,"Internet Services,Sales and Marketing,Commerce and Shopping,Media and Entertainment"
32768,"Hardware,Video,Media and Entertainment,Consumer Electronics"
76792,"Information Technology,Software,Hardware,Internet Services"
11779,"Music and Audio,Media and Entertainment,Software,Mobile"
61752,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
38222,"Data and Analytics,Software,Health Care,Information Technology"
3519,"Manufacturing,Health Care,Science and Engineering,Hardware"
51221,"Mobile,Software,Apps,Transportation"
70977,"Design,Clothing and Apparel,Commerce and Shopping,Manufacturing"
71073,"Hardware,Manufacturing,Consumer Electronics,Energy"
47739,"Information Technology,Messaging and Telecommunications,Internet Services,Hardware"
53402,"Mobile,Software,Information Technology,Internet Services"
54673,"Health Care,Design,Clothing and Apparel,Commerce and Shopping"
18717,"Internet Services,Information Technology,Messaging and Telecommunications,Software"
73876,"Music and Audio,Media and Entertainment,Hardware,Consumer Electronics"
44241,"Software,Mobile,Apps,Platforms"
65915,"Sales and Marketing,Internet Services,Software,Advertising"
45023,"Software,Internet Services,Data and Analytics,Information Technology"
1205,"Health Care,Software,Data and Analytics,Science and Engineering"
33181,"Internet Services,Commerce and Shopping,Media and Entertainment,Sales and Marketing"
32726,"Mobile,Sales and Marketing,Software,Advertising"
30142,"Software,Internet Services,Information Technology,Sales and Marketing"
36301,"Sales and Marketing,Advertising,Internet Services,Design"
3037,"Hardware,Software,Science and Engineering,Consumer Electronics"
28214,"Sales and Marketing,Advertising,Data and Analytics,Software"
8933,"Data and Analytics,Software,Science and Engineering,Artificial Intelligence"
14770,"Financial Services,Payments,Mobile,Software"
46899,"Media and Entertainment,Music and Audio,Mobile,Internet Services"
12928,"Transportation,Software,Internet Services,Data and Analytics"
24283,"Transportation,Manufacturing,Hardware,Science and Engineering"
45245,"Software,Information Technology,Internet Services,Travel and Tourism"
62155,"Sales and Marketing,Design,Internet Services,Software"
4315,"Media and Entertainment,Internet Services,Sales and Marketing,Advertising"
21611,"Software,Hardware,Information Technology,Science and Engineering"
11326,"Sales and Marketing,Internet Services,Food and Beverage,Commerce and Shopping"
209,"Navigation and Mapping,Data and Analytics,Internet Services,Mobile"
4195,"Video,Media and Entertainment,Content and Publishing,Internet Services"
54598,"Travel and Tourism,Internet Services,Transportation,Events"
39998,"Clothing and Apparel,Commerce and Shopping,Design,Internet Services"
55311,"Software,Data and Analytics,Financial Services,Artificial Intelligence"
20037,"Software,Internet Services,Commerce and Shopping,Sales and Marketing"
68876,"Hardware,Software,Information Technology,Consumer Electronics"
74133,"Mobile,Software,Media and Entertainment,Apps"
35704,"Sales and Marketing,Advertising,Mobile,Software"
11527,"Hardware,Software,Mobile,Consumer Electronics"
68943,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
27011,"Clothing and Apparel,Design,Community and Lifestyle,Commerce and Shopping"
39287,"Financial Services,Software,Data and Analytics,Lending and Investments"
62813,"Manufacturing,Design,Consumer Goods,Commerce and Shopping"
32854,"Sports,Media and Entertainment,Video,Content and Publishing"
66821,"Software,Data and Analytics,Advertising,Sales and Marketing"
46392,"Software,Science and Engineering,Hardware,Artificial Intelligence"
56121,"Energy,Sustainability,Financial Services,Natural Resources"
65079,"Sales and Marketing,Internet Services,Software,Design"
50912,"Science and Engineering,Manufacturing,Biotechnology,Software"
6693,"Commerce and Shopping,Financial Services,Software,Payments"
12795,"Software,Science and Engineering,Data and Analytics,Artificial Intelligence"
53595,"Sales and Marketing,Software,Information Technology,Internet Services"
27634,"Software,Information Technology,Data and Analytics,Internet Services"
13501,"Data and Analytics,Software,Privacy and Security,Information Technology"
47913,"Financial Services,Lending and Investments,Software,Education"
8854,"Software,Information Technology,Transportation,Hardware"
8321,"Sports,Software,Apps,Mobile"
14875,"Software,Information Technology,Internet Services,Hardware"
74772,"Hardware,Consumer Goods,Consumer Electronics,Science and Engineering"
13208,"Media and Entertainment,Video,Software,Sports"
31570,"Software,Media and Entertainment,Mobile,Hardware"
60903,"Internet Services,Information Technology,Software,Mobile"
