documentId,category_groups_list
62160,"Media and Entertainment,Events,Software,Music and Audio"
45116,"Food and Beverage,Commerce and Shopping,Manufacturing,Health Care"
14747,"Media and Entertainment,Sales and Marketing,Design,Advertising"
44817,"Health Care,Science and Engineering,Software,Biotechnology"
69915,"Data and Analytics,Software,Information Technology,Science and Engineering"
56601,"Software,Data and Analytics,Privacy and Security,Artificial Intelligence"
17020,"Software,Data and Analytics,Information Technology,Internet Services"
73158,"Hardware,Manufacturing,Consumer Electronics,Science and Engineering"
52314,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
6701,"Software,Data and Analytics,Artificial Intelligence,Mobile"
48120,"Privacy and Security,Software,Information Technology,Financial Services"
739,"Hardware,Media and Entertainment,Software,Video"
2380,"Biotechnology,Science and Engineering,Health Care,Data and Analytics"
9612,"Media and Entertainment,Financial Services,Lending and Investments,Internet Services"
1351,"Software,Mobile,Data and Analytics,Information Technology"
35235,"Software,Information Technology,Mobile,Design"
35250,"Food and Beverage,Internet Services,Commerce and Shopping,Software"
45872,"Media and Entertainment,Content and Publishing,Advertising,Sales and Marketing"
54595,"Biotechnology,Science and Engineering,Agriculture and Farming,Food and Beverage"
10972,"Software,Mobile,Design,Platforms"
45521,"Health Care,Software,Sports,Community and Lifestyle"
26316,"Software,Information Technology,Mobile,Data and Analytics"
65957,"Sales and Marketing,Internet Services,Software,Advertising"
22563,"Media and Entertainment,Software,Gaming,Video"
17820,"Health Care,Food and Beverage,Biotechnology,Manufacturing"
28930,"Internet Services,Hardware,Information Technology,Software"
48766,"Professional Services,Information Technology,Financial Services,Privacy and Security"
54022,"Software,Information Technology,Data and Analytics,Financial Services"
10647,"Media and Entertainment,Internet Services,Content and Publishing,Community and Lifestyle"
16489,"Financial Services,Software,Payments,Lending and Investments"
40537,"Hardware,Software,Science and Engineering,Video"
61420,"Biotechnology,Science and Engineering,Health Care,Data and Analytics"
70230,"Financial Services,Lending and Investments,Software,Information Technology"
59786,"Mobile,Commerce and Shopping,Sales and Marketing,Software"
57193,"Media and Entertainment,Community and Lifestyle,Internet Services,Content and Publishing"
17810,"Software,Health Care,Mobile,Apps"
75822,"Software,Mobile,Media and Entertainment,Content and Publishing"
65962,"Mobile,Software,Apps,Platforms"
46223,"Software,Information Technology,Hardware,Consumer Electronics"
49285,"Design,Software,Internet Services,Sales and Marketing"
52917,"Software,Financial Services,Information Technology,Commerce and Shopping"
72531,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
49585,"Software,Information Technology,Privacy and Security,Internet Services"
44711,"Financial Services,Software,Privacy and Security,Information Technology"
56906,"Software,Artificial Intelligence,Financial Services,Data and Analytics"
41947,"Media and Entertainment,Internet Services,Video,Software"
312,"Internet Services,Messaging and Telecommunications,Media and Entertainment,Software"
77877,"Software,Design,Sales and Marketing,Internet Services"
49097,"Health Care,Software,Mobile,Data and Analytics"
41457,"Professional Services,Internet Services,Education,Software"
30296,"Education,Software,Media and Entertainment,Content and Publishing"
6038,"Software,Financial Services,Gaming,Payments"
19418,"Information Technology,Software,Internet Services,Messaging and Telecommunications"
17007,"Software,Mobile,Apps,Platforms"
41218,"Software,Information Technology,Internet Services,Mobile"
8141,"Media and Entertainment,Video,Content and Publishing,Software"
68818,"Health Care,Software,Science and Engineering,Information Technology"
45114,"Sales and Marketing,Advertising,Mobile,Software"
23623,"Science and Engineering,Software,Hardware,Data and Analytics"
47084,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
41669,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
73827,"Software,Mobile,Apps,Platforms"
72239,"Hardware,Software,Consumer Electronics,Information Technology"
2267,"Education,Software,Financial Services,Lending and Investments"
3626,"Media and Entertainment,Video,Content and Publishing,Internet Services"
39769,"Media and Entertainment,Internet Services,Software,Mobile"
17383,"Privacy and Security,Software,Information Technology,Hardware"
48952,"Software,Hardware,Media and Entertainment,Science and Engineering"
59997,"Data and Analytics,Software,Science and Engineering,Hardware"
61282,"Hardware,Manufacturing,Consumer Electronics,Science and Engineering"
59170,"Media and Entertainment,Content and Publishing,Design,Community and Lifestyle"
67925,"Sales and Marketing,Software,Advertising,Design"
64237,"Music and Audio,Media and Entertainment,Hardware,Consumer Electronics"
44270,"Information Technology,Software,Internet Services,Hardware"
16429,"Commerce and Shopping,Clothing and Apparel,Community and Lifestyle,Design"
24154,"Privacy and Security,Information Technology,Software,Data and Analytics"
22936,"Privacy and Security,Information Technology,Hardware,Software"
30787,"Mobile,Software,Internet Services,Apps"
62815,"Software,Mobile,Information Technology,Internet Services"
40995,"Financial Services,Software,Information Technology,Hardware"
24551,"Hardware,Information Technology,Software,Internet Services"
24243,"Software,Mobile,Apps,Platforms"
58709,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
6425,"Software,Information Technology,Hardware,Privacy and Security"
4444,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
5116,"Navigation and Mapping,Mobile,Internet Services,Software"
8643,"Software,Information Technology,Internet Services,Hardware"
1610,"Media and Entertainment,Video,Internet Services,Content and Publishing"
30968,"Data and Analytics,Software,Artificial Intelligence,Science and Engineering"
32306,"Privacy and Security,Hardware,Information Technology,Software"
43964,"Media and Entertainment,Internet Services,Software,Mobile"
63911,"Commerce and Shopping,Clothing and Apparel,Design,Internet Services"
14303,"Media and Entertainment,Internet Services,Software,Content and Publishing"
20648,"Hardware,Information Technology,Internet Services,Software"
71295,"Software,Information Technology,Internet Services,Hardware"
19818,"Software,Media and Entertainment,Hardware,Internet Services"
67087,"Food and Beverage,Commerce and Shopping,Transportation,Travel and Tourism"
74588,"Financial Services,Payments,Software,Mobile"
30961,"Media and Entertainment,Sports,Content and Publishing,Internet Services"
11582,"Software,Mobile,Apps,Platforms"
32703,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
14492,"Software,Data and Analytics,Internet Services,Sales and Marketing"
30496,"Education,Software,Data and Analytics,Internet Services"
35674,"Food and Beverage,Commerce and Shopping,Community and Lifestyle,Internet Services"
40801,"Messaging and Telecommunications,Internet Services,Information Technology,Media and Entertainment"
52545,"Energy,Sustainability,Natural Resources,Manufacturing"
53327,"Financial Services,Software,Payments,Information Technology"
18418,"Software,Information Technology,Sales and Marketing,Internet Services"
63384,"Privacy and Security,Information Technology,Software,Hardware"
55832,"Software,Sales and Marketing,Internet Services,Media and Entertainment"
6428,"Sports,Health Care,Software,Education"
40345,"Media and Entertainment,Internet Services,Community and Lifestyle,Music and Audio"
190,"Mobile,Software,Apps,Platforms"
40395,"Software,Information Technology,Hardware,Internet Services"
68297,"Software,Information Technology,Hardware,Internet Services"
12140,"Software,Hardware,Media and Entertainment,Internet Services"
71937,"Hardware,Software,Information Technology,Consumer Electronics"
68034,"Sales and Marketing,Advertising,Internet Services,Design"
70254,"Sales and Marketing,Advertising,Internet Services,Professional Services"
35106,"Sales and Marketing,Internet Services,Media and Entertainment,Advertising"
35743,"Data and Analytics,Software,Information Technology,Science and Engineering"
47343,"Health Care,Biotechnology,Community and Lifestyle,Media and Entertainment"
70726,"Data and Analytics,Software,Navigation and Mapping,Artificial Intelligence"
66752,"Software,Internet Services,Messaging and Telecommunications,Information Technology"
2390,"Food and Beverage,Commerce and Shopping,Media and Entertainment,Travel and Tourism"
41907,"Financial Services,Software,Payments,Mobile"
24229,"Information Technology,Software,Internet Services,Hardware"
77507,"Software,Hardware,Information Technology,Mobile"
5775,"Software,Data and Analytics,Science and Engineering,Artificial Intelligence"
47859,"Media and Entertainment,Video,Internet Services,Content and Publishing"
30760,"Media and Entertainment,Sales and Marketing,Internet Services,Content and Publishing"
32065,"Sales and Marketing,Advertising,Software,Internet Services"
62135,"Media and Entertainment,Content and Publishing,Advertising,Sales and Marketing"
46576,"Media and Entertainment,Video,Content and Publishing,Sales and Marketing"
43715,"Sales and Marketing,Internet Services,Advertising,Commerce and Shopping"
75255,"Internet Services,Software,Information Technology,Hardware"
1165,"Health Care,Food and Beverage,Biotechnology,Science and Engineering"
63758,"Software,Hardware,Data and Analytics,Information Technology"
70913,"Sales and Marketing,Advertising,Internet Services,Software"
16421,"Media and Entertainment,Music and Audio,Internet Services,Software"
22271,"Software,Mobile,Sales and Marketing,Internet Services"
49901,"Energy,Sustainability,Natural Resources,Data and Analytics"
39937,"Health Care,Mobile,Software,Apps"
5002,"Media and Entertainment,Internet Services,Information Technology,Video"
56791,"Software,Data and Analytics,Information Technology,Internet Services"
76160,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
41785,"Design,Clothing and Apparel,Commerce and Shopping,Software"
28724,"Media and Entertainment,Content and Publishing,Internet Services,Sales and Marketing"
23904,"Software,Data and Analytics,Sales and Marketing,Internet Services"
13282,"Advertising,Sales and Marketing,Media and Entertainment,Video"
75453,"Commerce and Shopping,Design,Software,Clothing and Apparel"
22590,"Data and Analytics,Software,Artificial Intelligence,Media and Entertainment"
49440,"Media and Entertainment,Sales and Marketing,Advertising,Content and Publishing"
31020,"Biotechnology,Health Care,Science and Engineering,Manufacturing"
12606,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
58743,"Software,Internet Services,Mobile,Media and Entertainment"
77142,"Sales and Marketing,Advertising,Internet Services,Software"
60683,"Food and Beverage,Travel and Tourism,Commerce and Shopping,Community and Lifestyle"
29039,"Software,Internet Services,Information Technology,Commerce and Shopping"
70557,"Software,Information Technology,Data and Analytics,Internet Services"
5292,"Biotechnology,Science and Engineering,Energy,Manufacturing"
37234,"Software,Information Technology,Privacy and Security,Hardware"
5096,"Hardware,Software,Internet Services,Science and Engineering"
77156,"Software,Commerce and Shopping,Transportation,Internet Services"
11580,"Software,Media and Entertainment,Mobile,Video"
49451,"Messaging and Telecommunications,Internet Services,Information Technology,Media and Entertainment"
59306,"Software,Transportation,Hardware,Information Technology"
36885,"Software,Information Technology,Sales and Marketing,Internet Services"
49131,"Internet Services,Media and Entertainment,Software,Sales and Marketing"
42019,"Software,Information Technology,Data and Analytics,Internet Services"
53253,"Commerce and Shopping,Clothing and Apparel,Design,Sales and Marketing"
41728,"Media and Entertainment,Video,Software,Hardware"
686,"Mobile,Software,Commerce and Shopping,Apps"
61079,"Software,Information Technology,Hardware,Science and Engineering"
64746,"Internet Services,Media and Entertainment,Sales and Marketing,Software"
28990,"Information Technology,Software,Hardware,Internet Services"
36238,"Education,Media and Entertainment,Internet Services,Software"
42277,"Mobile,Internet Services,Software,Apps"
70189,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
57824,"Information Technology,Software,Internet Services,Hardware"
19101,"Software,Sales and Marketing,Design,Mobile"
76448,"Financial Services,Payments,Software,Information Technology"
16159,"Mobile,Software,Sales and Marketing,Commerce and Shopping"
16773,"Real Estate,Software,Data and Analytics,Artificial Intelligence"
50634,"Media and Entertainment,Content and Publishing,Education,Internet Services"
19631,"Software,Media and Entertainment,Mobile,Internet Services"
15477,"Software,Data and Analytics,Artificial Intelligence,Information Technology"
39032,"Food and Beverage,Health Care,Commerce and Shopping,Agriculture and Farming"
21685,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
28283,"Information Technology,Software,Internet Services,Hardware"
65157,"Commerce and Shopping,Design,Clothing and Apparel,Internet Services"
43436,"Financial Services,Payments,Software,Commerce and Shopping"
37444,"Health Care,Food and Beverage,Financial Services,Software"
5807,"Software,Data and Analytics,Financial Services,Information Technology"
43038,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
38582,"Information Technology,Software,Privacy and Security,Data and Analytics"
68083,"Gaming,Payments,Software,Financial Services"
20579,"Software,Science and Engineering,Hardware,Artificial Intelligence"
28222,"Software,Information Technology,Internet Services,Hardware"
48006,"Data and Analytics,Software,Sales and Marketing,Internet Services"
67437,"Science and Engineering,Software,Data and Analytics,Artificial Intelligence"
10171,"Hardware,Software,Science and Engineering,Artificial Intelligence"
4938,"Software,Data and Analytics,Information Technology,Artificial Intelligence"
75325,"Software,Mobile,Apps,Platforms"
62406,"Energy,Sustainability,Natural Resources,Manufacturing"
77069,"Privacy and Security,Financial Services,Software,Hardware"
12827,"Internet Services,Software,Information Technology,Media and Entertainment"
10765,"Software,Internet Services,Mobile,Apps"
680,"Software,Information Technology,Data and Analytics,Professional Services"
38884,"Information Technology,Software,Privacy and Security,Internet Services"
49157,"Artificial Intelligence,Data and Analytics,Software,Science and Engineering"
76319,"Mobile,Software,Apps,Internet Services"
5832,"Software,Financial Services,Information Technology,Professional Services"
32133,"Video,Media and Entertainment,Sales and Marketing,Advertising"
16134,"Software,Data and Analytics,Hardware,Transportation"
14131,"Software,Health Care,Mobile,Hardware"
18881,"Software,Professional Services,Internet Services,Apps"
69566,"Education,Media and Entertainment,Software,Information Technology"
61621,"Design,Clothing and Apparel,Commerce and Shopping,Manufacturing"
23148,"Media and Entertainment,Sales and Marketing,Internet Services,Content and Publishing"
39360,"Video,Media and Entertainment,Software,Internet Services"
17311,"Software,Travel and Tourism,Financial Services,Transportation"
62845,"Health Care,Mobile,Software,Apps"
77886,"Commerce and Shopping,Clothing and Apparel,Design,Community and Lifestyle"
74809,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
46692,"Health Care,Software,Data and Analytics,Sports"
30923,"Software,Information Technology,Professional Services,Hardware"
43646,"Software,Design,Internet Services,Information Technology"
35505,"Media and Entertainment,Events,Internet Services,Community and Lifestyle"
39795,"Data and Analytics,Software,Science and Engineering,Artificial Intelligence"
43843,"Software,Internet Services,Design,Commerce and Shopping"
50772,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
58764,"Professional Services,Software,Sales and Marketing,Internet Services"
41396,"Software,Information Technology,Data and Analytics,Hardware"
2043,"Internet Services,Navigation and Mapping,Media and Entertainment,Software"
20998,"Hardware,Privacy and Security,Information Technology,Software"
73434,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
71431,"Manufacturing,Hardware,Science and Engineering,Consumer Electronics"
3180,"Software,Data and Analytics,Science and Engineering,Artificial Intelligence"
68401,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
47577,"Media and Entertainment,Music and Audio,Video,Internet Services"
62062,"Data and Analytics,Software,Science and Engineering,Artificial Intelligence"
46404,"Hardware,Manufacturing,Consumer Electronics,Science and Engineering"
61760,"Sales and Marketing,Internet Services,Design,Software"
41276,"Health Care,Software,Information Technology,Internet Services"
9403,"Sales and Marketing,Advertising,Energy,Media and Entertainment"
5257,"Sales and Marketing,Data and Analytics,Software,Internet Services"
33858,"Software,Video,Mobile,Media and Entertainment"
37193,"Software,Mobile,Gaming,Apps"
44616,"Software,Hardware,Mobile,Information Technology"
168,"Events,Media and Entertainment,Mobile,Software"
31617,"Software,Information Technology,Mobile,Internet Services"
10266,"Sales and Marketing,Software,Advertising,Internet Services"
49367,"Software,Data and Analytics,Information Technology,Science and Engineering"
11766,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
33642,"Commerce and Shopping,Manufacturing,Hardware,Media and Entertainment"
15564,"Software,Mobile,Media and Entertainment,Hardware"
14072,"Internet Services,Software,Information Technology,Messaging and Telecommunications"
11020,"Software,Information Technology,Hardware,Data and Analytics"
56093,"Software,Mobile,Platforms,Apps"
58052,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
40563,"Data and Analytics,Software,Commerce and Shopping,Sales and Marketing"
29075,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
14716,"Software,Commerce and Shopping,Internet Services,Information Technology"
52964,"Financial Services,Lending and Investments,Software,Information Technology"
17082,"Software,Internet Services,Media and Entertainment,Content and Publishing"
65039,"Energy,Manufacturing,Hardware,Sustainability"
6538,"Financial Services,Payments,Software,Lending and Investments"
38274,"Software,Data and Analytics,Artificial Intelligence,Mobile"
30415,"Financial Services,Software,Information Technology,Payments"
50354,"Financial Services,Payments,Commerce and Shopping,Software"
54396,"Financial Services,Education,Media and Entertainment,Software"
15315,"Internet Services,Media and Entertainment,Navigation and Mapping,Software"
18900,"Media and Entertainment,Sales and Marketing,Advertising,Software"
32819,"Biotechnology,Science and Engineering,Information Technology,Software"
49101,"Media and Entertainment,Video,Sales and Marketing,Advertising"
33122,"Software,Information Technology,Data and Analytics,Internet Services"
42533,"Software,Information Technology,Mobile,Apps"
11428,"Hardware,Software,Consumer Electronics,Mobile"
11717,"Media and Entertainment,Content and Publishing,Mobile,Internet Services"
20523,"Information Technology,Privacy and Security,Internet Services,Messaging and Telecommunications"
75433,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
57985,"Software,Information Technology,Commerce and Shopping,Hardware"
895,"Mobile,Software,Apps,Internet Services"
55348,"Sales and Marketing,Media and Entertainment,Content and Publishing,Advertising"
7812,"Software,Hardware,Data and Analytics,Information Technology"
11925,"Hardware,Software,Consumer Electronics,Science and Engineering"
69378,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
66939,"Sales and Marketing,Media and Entertainment,Advertising,Video"
31166,"Software,Information Technology,Internet Services,Hardware"
3740,"Software,Information Technology,Internet Services,Hardware"
22949,"Media and Entertainment,Music and Audio,Internet Services,Software"
48491,"Artificial Intelligence,Data and Analytics,Software,Science and Engineering"
15299,"Software,Mobile,Media and Entertainment,Music and Audio"
64785,"Software,Information Technology,Mobile,Internet Services"
2035,"Internet Services,Sales and Marketing,Hardware,Mobile"
72246,"Software,Science and Engineering,Hardware,Data and Analytics"
22697,"Information Technology,Software,Privacy and Security,Internet Services"
11490,"Information Technology,Internet Services,Messaging and Telecommunications,Software"
23606,"Media and Entertainment,Internet Services,Sales and Marketing,Content and Publishing"
70595,"Software,Science and Engineering,Data and Analytics,Hardware"
62566,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
74503,"Commerce and Shopping,Internet Services,Community and Lifestyle,Software"
29661,"Sales and Marketing,Internet Services,Media and Entertainment,Software"
29431,"Media and Entertainment,Software,Video,Mobile"
66515,"Energy,Financial Services,Sustainability,Lending and Investments"
52399,"Sales and Marketing,Advertising,Software,Internet Services"
10126,"Software,Information Technology,Internet Services,Mobile"
76365,"Sales and Marketing,Advertising,Internet Services,Design"
58537,"Sales and Marketing,Advertising,Media and Entertainment,Internet Services"
40184,"Sports,Health Care,Software,Mobile"
14087,"Commerce and Shopping,Software,Sales and Marketing,Internet Services"
6818,"Media and Entertainment,Content and Publishing,Internet Services,Software"
27005,"Hardware,Privacy and Security,Information Technology,Consumer Electronics"
77621,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
18127,"Software,Information Technology,Mobile,Hardware"
62054,"Software,Information Technology,Internet Services,Messaging and Telecommunications"
22939,"Privacy and Security,Information Technology,Software,Hardware"
59111,"Music and Audio,Media and Entertainment,Video,Content and Publishing"
1853,"Health Care,Biotechnology,Science and Engineering,Food and Beverage"
41268,"Media and Entertainment,Content and Publishing,Sales and Marketing,Advertising"
24994,"Science and Engineering,Health Care,Hardware,Software"
7379,"Software,Mobile,Data and Analytics,Internet Services"
30408,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
3907,"Advertising,Sales and Marketing,Media and Entertainment,Video"
9563,"Hardware,Consumer Electronics,Manufacturing,Mobile"
57481,"Software,Mobile,Apps,Platforms"
1096,"Sports,Media and Entertainment,Software,Mobile"
16674,"Software,Information Technology,Hardware,Professional Services"
42416,"Software,Information Technology,Internet Services,Hardware"
18183,"Software,Mobile,Hardware,Platforms"
24630,"Health Care,Biotechnology,Science and Engineering,Data and Analytics"
30565,"Media and Entertainment,Video,Sales and Marketing,Internet Services"
39439,"Real Estate,Design,Commerce and Shopping,Community and Lifestyle"
2921,"Software,Mobile,Travel and Tourism,Apps"
10054,"Software,Data and Analytics,Mobile,Science and Engineering"
47374,"Media and Entertainment,Music and Audio,Video,Content and Publishing"
28450,"Financial Services,Payments,Software,Lending and Investments"
74946,"Software,Internet Services,Mobile,Hardware"
15412,"Sports,Mobile,Software,Apps"
7694,"Mobile,Software,Financial Services,Commerce and Shopping"
58041,"Internet Services,Media and Entertainment,Software,Navigation and Mapping"
48145,"Software,Science and Engineering,Hardware,Information Technology"
42751,"Internet Services,Sales and Marketing,Software,Commerce and Shopping"
53412,"Food and Beverage,Travel and Tourism,Internet Services,Media and Entertainment"
74486,"Media and Entertainment,Biotechnology,Health Care,Science and Engineering"
9937,"Software,Financial Services,Real Estate,Mobile"
25368,"Information Technology,Privacy and Security,Internet Services,Messaging and Telecommunications"
54174,"Software,Sales and Marketing,Mobile,Design"
55603,"Health Care,Software,Data and Analytics,Information Technology"
36302,"Financial Services,Software,Lending and Investments,Mobile"
4456,"Energy,Sustainability,Hardware,Natural Resources"
61344,"Commerce and Shopping,Food and Beverage,Consumer Goods,Community and Lifestyle"
22212,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
40122,"Sales and Marketing,Advertising,Media and Entertainment,Video"
44811,"Commerce and Shopping,Internet Services,Sales and Marketing,Advertising"
36161,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
58724,"Software,Mobile,Information Technology,Apps"
41927,"Media and Entertainment,Content and Publishing,Internet Services,Information Technology"
25028,"Mobile,Software,Internet Services,Information Technology"
75451,"Software,Data and Analytics,Artificial Intelligence,Science and Engineering"
32271,"Data and Analytics,Artificial Intelligence,Software,Science and Engineering"
26791,"Information Technology,Hardware,Software,Education"
52601,"Energy,Sustainability,Natural Resources,Manufacturing"
76556,"Software,Financial Services,Data and Analytics,Artificial Intelligence"
25425,"Hardware,Messaging and Telecommunications,Information Technology,Internet Services"
65147,"Software,Health Care,Information Technology,Science and Engineering"
66332,"Agriculture and Farming,Food and Beverage,Science and Engineering,Sustainability"
58610,"Sales and Marketing,Advertising,Internet Services,Software"
44395,"Agriculture and Farming,Science and Engineering,Biotechnology,Food and Beverage"
72719,"Software,Information Technology,Data and Analytics,Hardware"
10192,"Commerce and Shopping,Design,Clothing and Apparel,Software"
38216,"Commerce and Shopping,Media and Entertainment,Software,Mobile"
56820,"Commerce and Shopping,Design,Clothing and Apparel,Manufacturing"
51671,"Media and Entertainment,Video,Music and Audio,Software"
309,"Media and Entertainment,Video,Messaging and Telecommunications,Internet Services"
2892,"Software,Artificial Intelligence,Data and Analytics,Science and Engineering"
23700,"Information Technology,Privacy and Security,Software,Data and Analytics"
11888,"Media and Entertainment,Content and Publishing,Advertising,Sales and Marketing"
16279,"Media and Entertainment,Content and Publishing,Internet Services,Community and Lifestyle"
62023,"Software,Mobile,Information Technology,Apps"
23310,"Financial Services,Lending and Investments,Software,Information Technology"
58299,"Financial Services,Software,Information Technology,Payments"
12839,"Manufacturing,Commerce and Shopping,Design,Clothing and Apparel"
37496,"Professional Services,Internet Services,Software,Commerce and Shopping"
23396,"Transportation,Software,Information Technology,Hardware"
21702,"Data and Analytics,Financial Services,Software,Artificial Intelligence"
49108,"Education,Software,Internet Services,Data and Analytics"
76372,"Software,Data and Analytics,Science and Engineering,Artificial Intelligence"
3492,"Media and Entertainment,Internet Services,Content and Publishing,Events"
17470,"Software,Sales and Marketing,Media and Entertainment,Internet Services"
18505,"Hardware,Manufacturing,Science and Engineering,Consumer Electronics"
26113,"Software,Information Technology,Internet Services,Hardware"
45729,"Navigation and Mapping,Data and Analytics,Software,Internet Services"
32826,"Sports,Health Care,Science and Engineering,Biotechnology"
51738,"Software,Information Technology,Mobile,Internet Services"
44208,"Commerce and Shopping,Software,Design,Hardware"
48845,"Software,Media and Entertainment,Internet Services,Information Technology"
8002,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
57600,"Clothing and Apparel,Design,Commerce and Shopping,Community and Lifestyle"
13057,"Mobile,Software,Sales and Marketing,Internet Services"
32685,"Manufacturing,Science and Engineering,Hardware,Biotechnology"
44092,"Sales and Marketing,Internet Services,Advertising,Design"
21665,"Media and Entertainment,Events,Internet Services,Community and Lifestyle"
29834,"Manufacturing,Hardware,Consumer Electronics,Transportation"
74430,"Software,Mobile,Platforms,Apps"
56034,"Sales and Marketing,Advertising,Internet Services,Software"
53636,"Professional Services,Internet Services,Education,Administrative Services"
15939,"Software,Information Technology,Internet Services,Hardware"
63295,"Hardware,Consumer Electronics,Science and Engineering,Software"
5685,"Sales and Marketing,Internet Services,Design,Commerce and Shopping"
72474,"Media and Entertainment,Internet Services,Events,Software"
77362,"Hardware,Software,Manufacturing,Information Technology"
62963,"Software,Mobile,Apps,Information Technology"
72080,"Commerce and Shopping,Media and Entertainment,Community and Lifestyle,Internet Services"
26450,"Media and Entertainment,Content and Publishing,Advertising,Sales and Marketing"
36583,"Internet Services,Commerce and Shopping,Software,Community and Lifestyle"
16741,"Mobile,Software,Apps,Internet Services"
29429,"Commerce and Shopping,Clothing and Apparel,Design,Internet Services"
14185,"Software,Mobile,Apps,Platforms"
1081,"Media and Entertainment,Software,Video,Internet Services"
62863,"Professional Services,Internet Services,Administrative Services,Software"
15777,"Media and Entertainment,Video,Sales and Marketing,Advertising"
35827,"Information Technology,Software,Hardware,Science and Engineering"
64496,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
61069,"Sales and Marketing,Advertising,Internet Services,Media and Entertainment"
16208,"Media and Entertainment,Video,Mobile,Software"
50152,"Software,Information Technology,Privacy and Security,Data and Analytics"
63035,"Health Care,Software,Information Technology,Financial Services"
43670,"Video,Media and Entertainment,Software,Mobile"
1288,"Media and Entertainment,Software,Internet Services,Commerce and Shopping"
20919,"Software,Mobile,Platforms,Apps"
37058,"Health Care,Software,Science and Engineering,Mobile"
5658,"Software,Data and Analytics,Information Technology,Science and Engineering"
15115,"Internet Services,Media and Entertainment,Mobile,Software"
9565,"Media and Entertainment,Content and Publishing,Software,Internet Services"
51965,"Commerce and Shopping,Design,Clothing and Apparel,Community and Lifestyle"
18741,"Software,Information Technology,Hardware,Internet Services"
44533,"Professional Services,Information Technology,Software,Health Care"
15515,"Sales and Marketing,Advertising,Internet Services,Software"
75538,"Software,Real Estate,Information Technology,Hardware"
36877,"Software,Artificial Intelligence,Health Care,Data and Analytics"
25300,"Mobile,Software,Hardware,Apps"
44825,"Content and Publishing,Media and Entertainment,Internet Services,Sales and Marketing"
30257,"Media and Entertainment,Internet Services,Sales and Marketing,Advertising"
69105,"Media and Entertainment,Data and Analytics,Software,Information Technology"
8107,"Manufacturing,Hardware,Consumer Electronics,Science and Engineering"
40427,"Software,Information Technology,Data and Analytics,Internet Services"
29995,"Sales and Marketing,Advertising,Software,Internet Services"
21066,"Information Technology,Software,Financial Services,Privacy and Security"
583,"Financial Services,Lending and Investments,Software,Science and Engineering"
54956,"Software,Mobile,Platforms,Apps"
46133,"Health Care,Software,Science and Engineering,Data and Analytics"
31931,"Software,Mobile,Health Care,Apps"
7420,"Mobile,Software,Platforms,Apps"
10278,"Privacy and Security,Hardware,Information Technology,Video"
3879,"Health Care,Biotechnology,Science and Engineering,Software"
76112,"Software,Financial Services,Information Technology,Lending and Investments"
4251,"Media and Entertainment,Mobile,Content and Publishing,Internet Services"
50252,"Hardware,Internet Services,Software,Information Technology"
51797,"Professional Services,Information Technology,Software,Privacy and Security"
4056,"Media and Entertainment,Events,Internet Services,Mobile"
54107,"Software,Mobile,Media and Entertainment,Apps"
5548,"Health Care,Science and Engineering,Software,Artificial Intelligence"
3709,"Hardware,Software,Design,Consumer Electronics"
48075,"Hardware,Software,Privacy and Security,Consumer Electronics"
47011,"Software,Information Technology,Mobile,Hardware"
55282,"Advertising,Sales and Marketing,Media and Entertainment,Internet Services"
16869,"Messaging and Telecommunications,Information Technology,Internet Services,Software"
17108,"Sales and Marketing,Advertising,Media and Entertainment,Software"
47056,"Biotechnology,Science and Engineering,Health Care,Manufacturing"
74965,"Science and Engineering,Biotechnology,Health Care,Software"
32769,"Mobile,Software,Financial Services,Payments"
21830,"Software,Mobile,Internet Services,Apps"
